"id","state_name","route_name","route_link","bus_name","bus_type","departing","duration","reaching","rating","price","availability"
"479","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Shree Manikanta Travels","A/C Sleeper (2+1)","19:05","06h 55m","02:00","4.1","1029.00","3"
"480","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Padmavathi Travels","A/C Sleeper (2+1)","21:25","08h 35m","06:00","3.3","1650.00","23"
"481","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Tranzindia Travels","Volvo Multi-Axle A/C Sleeper (2+1)","21:30","07h 00m","04:30","3.5","1800.00","21"
"482","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Mayuri Travels","A/C Sleeper (2+1)","20:25","07h 35m","04:00","3.5","2300.00","19"
"483","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Navin Citi Connect","Non A/C Seater / Sleeper (2+1)","19:05","07h 45m","02:50","3.3","1190.00","13"
"484","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Keerthana Sai Travels","A/C Sleeper (2+1)","21:30","08h 30m","06:00","3.2","1600.00","28"
"485","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Padmavathi Travels","A/C Sleeper (2+1)","21:25","08h 35m","06:00","3.8","1650.00","25"
"486","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","R National Travels","A/C Sleeper (2+1)","19:30","08h 25m","03:55","3.4","1250.00","12"
"487","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Keerthana Sai Travels","A/C Classy Seater (2+2)","22:00","08h 00m","06:00","3.2","990.00","41"
"488","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Keerthana Sai Travels","A/C Seater (2+2)","22:30","08h 00m","06:30","3.2","690.00","29"
"489","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","NueGo","Electric A/C Seater/Sleeper (2+1)","19:10","09h 05m","04:15","3.9","976.00","2"
"490","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","SRKT Travels","Non A/C Seater / Sleeper (2+1)","20:26","08h 29m","04:55","3.6","910.00","2"
"491","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Venkataramana Travels","A/C Sleeper (2+1)","22:25","08h 05m","06:30","3.4","900.00","1"
"492","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","NueGo","Electric A/C Seater/Sleeper (2+1)","20:55","09h 05m","06:00","3.9","759.00","3"
"493","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Morning Star Travels","A/C Sleeper (2+1)","21:10","09h 10m","06:20","3.7","1490.00","1"
"494","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Padmavathi Travels","A/C Seater / Sleeper (2+1)","22:30","07h 30m","06:00","3.5","1000.00","2"
"495","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","SRKT Travels","Non A/C Seater / Sleeper (2+1)","19:42","09h 18m","05:00","3.7","900.00","2"
"496","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","IntrCity SmartBus","AC Sleeper (2+1)","19:05","07h 30m","02:35","3.9","1827.00","4"
"497","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Krishna Travels","A/C Seater / Sleeper (2+1)","20:55","08h 05m","05:00","3.1","1100.00","1"
"498","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","SVR Tours and Travels","Volvo A/C Sleeper (2+1)","19:30","07h 30m","03:00","3.3","800.00","2"
"499","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Orange Tours And Travels","A/C Sleeper (2+1)","19:25","07h 50m","03:15","3.2","1800.00","1"
"500","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Navayuga Travels","A/C Sleeper (2+1)","21:20","10h 00m","07:20","3.9","1290.00","1"
"501","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","SVR Tours and Travels","Volvo Multi Axle Sleeper B11R (2+1)","19:30","06h 30m","02:00","3.1","900.00","2"
"502","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","IRA Travels","A/C Seater / Sleeper (2+1)","00:30","09h 09m","09:39","3.0","850.00","7"
"503","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Navayuga Travels","NON AC Seater / Sleeper 2+1","22:45","06h 25m","05:10","3.9","1390.00","5"
"504","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","SRI SAI BALAJI TOURS AND TRAVELS","A/C Seater / Sleeper (2+1)","19:30","05h 30m","01:00","3.8","1899.00","1"
"505","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri VInayaka Travels(Siva's)","A/C Seater / Sleeper (2+1)","19:15","08h 30m","03:45","3.7","1099.00","2"
"506","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","RUDRA TOURS & TRAVELS","NON A/C Seater/ Sleeper (2+1)","22:15","07h 45m","06:00","3.6","899.00","1"
"507","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Mayuri Travels","A/C Seater / Sleeper (2+1)","19:10","07h 35m","02:45","3.5","1450.00","3"
"508","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Mayuri Travels","Non A/C Seater / Sleeper (2+1)","19:05","07h 40m","02:45","3.5","1340.00","3"
"509","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Mayuri Travels","A/C Seater / Sleeper (2+1)","19:15","07h 45m","03:00","3.5","1220.00","5"
"510","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Tulasi Tours and Travels","A/C Seater / Sleeper (2+1)","19:25","08h 05m","03:30","3.4","1099.00","4"
"511","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","KKaveri Travels","Non A/C Seater / Sleeper (2+1)","19:20","07h 10m","02:30","3.4","1490.00","1"
"512","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Tulasi Tours and Travels","A/C Seater / Sleeper (2+1)","19:10","06h 50m","02:00","3.4","1199.00","4"
"513","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Tulasi Tours and Travels","A/C Seater / Sleeper (2+1)","22:50","06h 10m","05:00","3.4","1999.00","4"
"514","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Vsaikrishna Travels","NON A/C Sleeper (2+1)","20:45","08h 45m","05:30","3.3","899.00","2"
"515","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","IRA Travels","AC Seater (2+2)","21:55","08h 05m","06:00","3.5","850.00","2"
"516","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Keerthana Sai Travels","A/C Sleeper (2+1)","19:05","07h 55m","03:00","3.2","1400.00","8"
"517","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Orange Tours And Travels","NON A/C Seater/ Sleeper (2+1)","22:15","06h 45m","05:00","3.0","1400.00","3"
"518","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","RUDRA TOURS & TRAVELS","NON A/C Seater/ Sleeper (2+1)","21:45","08h 45m","06:30","3.6","899.00","1"
"519","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Mayuri Travels","Non A/C Seater / Sleeper (2+1)","19:05","07h 40m","02:45","3.5","1110.00","5"
"520","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Tulasi Tours and Travels","A/C Sleeper (2+1)","20:20","07h 10m","03:30","3.4","1649.00","4"
"521","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","KKaveri Travels","A/C Sleeper (2+1)","21:20","05h 40m","03:00","3.4","1999.00","2"
"522","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sri Krishna Travels","A/C Sleeper (2+1)","19:15","07h 15m","02:30","3.3","1800.00","2"
"523","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Vsaikrishna Travels","Non A/C Seater / Sleeper (2+1)","22:00","07h 00m","05:00","3.3","699.00","1"
"524","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Tranzindia Travels","Scania AC Multi Axle Sleeper (2+1)","21:15","08h 00m","05:15","2.6","1600.00","13"
"525","Andhra(APSRTC)","Visakhapatnam to Vijayawada","https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada","Sai Sri Durga Travels","Non A/C Seater / Sleeper (2+1)","21:15","09h 15m","06:30","2.7","800.00","11"
"526","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","TSRTC - 2430","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)","19:20","07h 10m","02:30","3.4","473.00","7"
"527","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Sri Vengamamba Bus Transport (SVBT)","A/C Seater / Sleeper (2+1)","23:00","07h 35m","06:35","4.7","1250.00","1"
"528","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Sri Vengamamba Bus Transport (SVBT)","A/C Sleeper (2+1)","22:30","07h 35m","06:05","4.4","1185.00","1"
"529","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Orange Tours And Travels","NON A/C Seater/ Sleeper (2+1)","22:30","07h 38m","06:08","4.0","1200.00","1"
"530","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Chandu Travels","A/C Sleeper (2+1)","23:35","06h 55m","06:30","4.0","1315.00","1"
"531","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","V Kaveri Travels","Volvo Multi-Axle A/C Sleeper (2+1)","22:00","08h 00m","06:00","3.8","1390.00","4"
"532","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Vikram Travels","A/C Seater / Sleeper (2+1)","23:15","07h 03m","06:18","4.5","1179.00","6"
"533","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","V Kaveri Travels","NON A/C Sleeper (2+1)","22:45","07h 15m","06:00","3.8","1170.00","1"
"534","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Kaveri Travels","Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1)","23:30","07h 09m","06:39","4.1","1590.00","13"
"535","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","V Kaveri Travels","Non A/C Seater / Sleeper (2+1)","23:00","07h 40m","06:40","3.7","1220.00","1"
"536","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Mozo travels","A/C Sleeper (2+1)","00:40","06h 55m","07:35","4.5","840.00","2"
"537","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","VV Vinayak Travels","A/C Sleeper (2+1)","22:10","08h 30m","06:40","3.2","1391.00","5"
"538","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","KKaveri Travels","Volvo Multi-Axle A/C Sleeper (2+1)","23:30","07h 05m","06:35","3.6","1300.00","6"
"539","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Morning Star Travels","A/C Sleeper (2+1)","22:55","06h 40m","05:35","3.3","1390.00","3"
"540","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Sri Lakshmi Narasimha Travels (SLNT)","A/C Sleeper (2+1)","23:40","07h 05m","06:45","4.6","1131.00","4"
"541","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","KKaveri Travels","Non A/C Seater / Sleeper (2+1)","23:00","07h 00m","06:00","3.7","1110.00","2"
"542","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Sri Krishna Travels","Volvo Multi-Axle A/C Sleeper (2+1)","22:30","07h 40m","06:10","3.7","1560.00","7"
"543","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Jagan Travels","Non A/C Seater / Sleeper (2+1)","23:15","07h 02m","06:17","4.2","845.00","1"
"544","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Orange Tours And Travels","NON A/C Seater/ Sleeper (2+1)","23:59","06h 56m","06:55","3.5","1050.00","1"
"545","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Sri Tulasi Tours and Travels","A/C Seater / Sleeper (2+1)","23:25","06h 30m","05:55","3.7","999.00","1"
"546","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","VV Vinayak Travels","Non A/C Seater / Sleeper (2+1)","22:20","07h 50m","06:10","3.6","1370.00","2"
"547","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","KTC Travels","A/C Sleeper (2+1)","23:55","07h 20m","07:15","3.6","1300.00","13"
"548","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Orange Tours And Travels","Volvo Multi-Axle Sleeper A/C (2+1)","23:45","07h 05m","06:50","2.8","1300.00","6"
"549","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Orange Tours And Travels","NON A/C Sleeper (2+1)","22:45","08h 00m","06:45","3.7","1100.00","1"
"550","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Kaveri Travels","Non A/C Seater / Sleeper (2+1)","23:01","07h 24m","06:25","3.7","800.00","1"
"551","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","V Kaveri Travels","Non A/C Seater / Sleeper (2+1)","23:00","07h 15m","06:15","3.3","1000.00","1"
"552","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Sri Sivanjali Bus","Non A/C Seater / Sleeper (2+1)","22:15","07h 35m","05:50","2.8","900.00","1"
"553","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","KMBT Travels","NON A/C Sleeper (2+1)","23:15","06h 30m","05:45","3.1","1131.00","1"
"554","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","KKaveri Travels","Non A/C Seater / Sleeper (2+1)","23:58","06h 57m","06:55","2.6","1450.00","6"
"555","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Meghana Travels","A/C Sleeper (2+1)","23:30","07h 05m","06:35","2.5","1399.00","7"
"556","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Rajeswari Travels","Non A/C Seater / Sleeper (2+1)","23:50","06h 37m","06:27","2.8","1170.00","1"
"557","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Sri Krishna Travels","Volvo Multi-Axle A/C Sleeper (2+1)","23:59","07h 06m","07:05","1.7","1300.00","2"
"558","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Vihari Travels ","NON AC Seater / Sleeper 2+1","23:00","08h 00m","07:00","2.5","760.00","1"
"559","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","KKaveri Travels","Non A/C Seater / Sleeper (2+1)","23:15","06h 45m","06:00","1.7","1110.00","2"
"560","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Ramu Tours & Travels","A/C Sleeper (2+1)","23:55","06h 45m","06:40","2.0","1390.00","7"
"561","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Padmavathi Travels","A/C Sleeper (2+1)","23:59","06h 31m","06:30","3.8","1400.00","6"
"562","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Padmavathi Travels","A/C Sleeper (2+1)","23:50","06h 44m","06:34","3.8","1400.00","8"
"563","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","V Kaveri Travels","A/C Sleeper (2+1)","23:45","07h 00m","06:45","3.5","1300.00","6"
"564","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Sri Krishna Travels","A/C Sleeper (2+1)","23:59","06h 56m","06:55","3.4","1300.00","2"
"565","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","VV Vinayak Travels","A/C Seater / Sleeper (2+1)","23:15","07h 25m","06:40","4.2","1040.00","5"
"566","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Morning Star Travels","A/C Sleeper (2+1)","23:30","06h 35m","06:05","3.1","1390.00","4"
"567","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","GOWTHAMI TOURS AND TRAVELS","Volvo Multi-Axle A/C (2+1)","23:30","07h 25m","06:55","3.1","1416.00","12"
"568","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Sri Krishna Travels","Non A/C Seater / Sleeper (2+1)","22:45","06h 35m","05:20","2.9","780.00","1"
"569","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","V Kaveri Travels","Non A/C Seater / Sleeper (2+1)","23:45","07h 05m","06:50","2.4","900.00","2"
"570","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","V Kaveri Travels","Volvo Multi-Axle A/C Sleeper (2+1)","22:00","08h 00m","06:00","3.3","1300.00","1"
"571","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","KTC Travels","A/C Seater / Sleeper (2+1)","23:55","06h 00m","05:55","1.0","2000.00","23"
"572","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","METRO LINES TRAVELS","NON A/C Seater/ Sleeper (2+1)","23:30","06h 00m","05:30","3.9","2500.00","41"
"573","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Kaveri Travels","Volvo Multi Axle B9R A/C Sleeper (2+1)","23:55","06h 35m","06:30","3.6","700.00","2"
"574","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","KKaveri Travels","A/C Sleeper (2+1)","21:50","07h 55m","05:45","3.1","1220.00","4"
"575","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","KKaveri Travels","Volvo Multi-Axle A/C Sleeper (2+1)","23:59","06h 21m","06:20","3.1","1290.00","3"
"576","Andhra(APSRTC)","Ongole to Hyderabad","https://www.redbus.in/bus-tickets/ongole-to-hyderabad","Rajeswari Travels","Non A/C Seater / Sleeper (2+1)","23:59","07h 36m","07:35","2.8","1050.00","1"
